0
0 0 15516
1 0 17050
2 0 21261
3 0 23943
4 0 18226
5 0 16454
6 0 23074
7 0 22536
7 0 16098
7 0 22028
8 0 16235
9 0 22407
10 0 20827
11 0 17983
12 0 19474
13 0 20091
14 0 15151
15 0 20884
16 0 21953
17 0 17628
18 0 21220
19 0 23258
20 0 19147
20 0 20592
21 0 15434
22 0 15384
23 0 15461
24 0 21037
25 0 19078
26 0 21844
27 0 17756
28 0 19081
29 0 19100
30 0 22508
31 0 18475
31 0 16008
32 0 18800
33 0 23679
34 0 22895
35 0 20699
36 0 21950
37 0 23007
38 0 19770
39 0 23624
40 0 20690
41 0 21007
42 0 16883
43 0 20462
44 0 18234
45 0 16917
46 0 20137
46 0 16641
47 0 20459
48 0 19362
49 0 15580
50 0 20368
51 0 15972
51 0 19550
52 0 19044
53 0 19808
53 0 16624
54 0 22025
55 0 22201
56 0 18386
57 0 20965
58 0 15648
59 0 15193
60 0 17409
61 0 22930
62 0 16116
63 0 21447
63 0 18948
64 0 16282
64 0 19809
65 0 22381
66 0 19571
66 0 21648
67 0 17940
68 0 16292
69 0 23725
70 0 17624
71 0 19795
72 0 17609
72 0 20104
72 0 22866
73 0 20271
74 0 18589
75 0 19168
76 0 15483
77 0 21361
78 0 21365
78 0 21526
79 0 18107
80 0 23031
81 0 17817
82 0 23156
83 0 19250
84 0 15375
85 0 23239
85 0 16539
86 0 21497
87 0 22217
88 0 18726
89 0 20033
90 0 18612
91 0 20737
92 0 23012
93 0 19643
93 0 20590
94 0 20028
95 0 17501
95 0 19881
96 0 23305
97 0 23224
97 0 23446
98 0 17364
99 0 18741
100 0 19273
101 0 15046
102 0 17789
103 0 21243
104 0 18864
105 0 20298
106 0 23580
107 0 23310
108 0 20021
108 0 17791
108 0 16737
108 0 17866
109 0 23277
110 0 19235
111 0 20111
111 0 23068
112 0 19964
112 0 18320
113 0 21325
114 0 21763
115 0 16222
116 0 23881
117 0 16450
118 0 16107
119 0 23442
120 0 15105
121 0 18041
122 0 16293
123 0 16494
124 0 22815
125 0 15397
126 0 18759
127 0 18727
128 0 21085
129 0 18225
130 0 23699
131 0 19783
132 0 18314
133 0 15552
134 0 16935
135 0 22811
135 0 22780
136 0 23684
136 0 15147
137 0 22141
138 0 17945
138 0 22209
138 0 21113
138 0 15926
138 0 22488
138 0 18126
138 0 22228
139 0 17968
140 0 21332
140 0 20936
140 0 19082
141 0 19176
142 0 19346
143 0 15167
144 0 20555
145 0 20808
146 0 19953
147 0 17781
148 0 20139
149 0 18410
150 0 23417
151 0 17258
152 0 19281
152 0 22329
153 0 23961
154 0 22464
155 0 20898
156 0 18868
157 0 23396
157 0 17284
158 0 17972
159 0 20486
160 0 22995
160 0 18903
161 0 19142
162 0 22794
163 0 23814
163 0 15523
164 0 17482
165 0 20254
166 0 20357
166 0 15400
166 0 16120
167 0 21836
168 0 23886
169 0 22514
170 0 20114
171 0 15765
172 0 20083
173 0 16893
174 0 21706
175 0 15621
176 0 20199
177 0 20725
177 0 23209
178 0 20559
179 0 16995
180 0 16963
181 0 18253
182 0 18600
