0
3767 0 15000
14056 0 15001
1943 0 15001
357 0 15002
13275 0 15002
9665 0 15002
11439 0 15003
13218 0 15003
13218 0 15005
8612 0 15005
3868 0 15006
344 0 15006
6024 0 15006
2948 0 15007
11203 0 15008
11378 0 15008
7530 0 15009
1696 0 15009
2039 0 15009
1818 0 15009
14977 0 15010
13161 0 15010
11004 0 15011
12503 0 15011
3828 0 15012
11415 0 15012
3634 0 15013
11108 0 15013
3883 0 15013
6920 0 15013
377 0 15014
6920 0 15014
9894 0 15014
1810 0 15016
8816 0 15016
4706 0 15017
4000 0 15017
8612 0 15017
9323 0 15017
14913 0 15018
344 0 15018
9652 0 15018
4996 0 15019
11972 0 15019
12945 0 15019
8050 0 15019
11030 0 15019
234 0 15020
9998 0 15020
11436 0 15020
9442 0 15020
6583 0 15021
4299 0 15021
11965 0 15021
3911 0 15023
6370 0 15023
1086 0 15024
5169 0 15024
1733 0 15024
14347 0 15025
5833 0 15025
11961 0 15025
14431 0 15025
2039 0 15026
2053 0 15026
14896 0 15026
1436 0 15028
3481 0 15028
2611 0 15028
3529 0 15029
5311 0 15029
10960 0 15030
12692 0 15030
11972 0 15031
7104 0 15031
3467 0 15031
3767 0 15031
13111 0 15032
6988 0 15032
852 0 15032
9417 0 15032
2747 0 15032
9986 0 15033
37 0 15033
7854 0 15033
11439 0 15034
7049 0 15034
2146 0 15035
2429 0 15035
4854 0 15036
4633 0 15036
8861 0 15036
7069 0 15037
6033 0 15037
3448 0 15037
12517 0 15038
110 0 15038
3481 0 15038
9482 0 15039
3546 0 15039
4512 0 15039
6920 0 15040
2039 0 15040
8764 0 15040
4927 0 15041
9665 0 15041
2236 0 15042
4240 0 15042
10706 0 15043
3868 0 15044
2747 0 15045
3529 0 15045
9844 0 15045
4874 0 15046
4826 0 15046
13212 0 15046
4526 0 15047
4278 0 15047
1068 0 15047
1570 0 15048
5099 0 15048
539 0 15048
13183 0 15049
6078 0 15049
9476 0 15050
752 0 15050
9323 0 15050
3828 0 15051
5833 0 15051
2747 0 15053
5273 0 15054
10861 0 15055
13127 0 15055
4380 0 15055
12627 0 15056
11756 0 15056
14460 0 15056
14731 0 15056
2153 0 15057
2049 0 15058
2053 0 15058
12411 0 15059
14091 0 15059
110 0 15060
10898 0 15060
5080 0 15060
13563 0 15061
13281 0 15061
122 0 15061
13648 0 15062
7853 0 15062
4299 0 15063
7838 0 15064
14758 0 15064
9314 0 15065
12353 0 15065
14100 0 15065
9499 0 15066
4299 0 15066
234 0 15067
2053 0 15067
9327 0 15067
6078 0 15067
1103 0 15068
9665 0 15068
14047 0 15068
11965 0 15068
5013 0 15068
5311 0 15069
10360 0 15069
9442 0 15069
10861 0 15069
9417 0 15070
11108 0 15070
1550 0 15070
14913 0 15071
10898 0 15071
3634 0 15072
2039 0 15072
10451 0 15072
9839 0 15073
346 0 15073
2318 0 15073
13111 0 15074
6370 0 15074
14865 0 15075
344 0 15075
12130 0 15075
9746 0 15076
14347 0 15076
4219 0 15077
8215 0 15077
7838 0 15077
14865 0 15077
6819 0 15077
9774 0 15078
4377 0 15078
4004 0 15078
10011 0 15079
5311 0 15079
11962 0 15080
6166 0 15080
9191 0 15081
12253 0 15081
10715 0 15081
3267 0 15082
5311 0 15082
6370 0 15083
13692 0 15083
4377 0 15083
11108 0 15084
1103 0 15084
3671 0 15085
9901 0 15085
12955 0 15085
11358 0 15085
14347 0 15086
310 0 15086
9597 0 15086
11079 0 15087
13176 0 15087
1968 0 15087
12945 0 15087
7924 0 15088
11358 0 15088
7838 0 15088
2682 0 15088
10128 0 15088
9553 0 15089
12937 0 15089
12349 0 15090
10537 0 15090
14028 0 15090
7530 0 15091
14596 0 15091
14100 0 15092
13424 0 15093
11961 0 15093
5138 0 15094
7505 0 15094
10504 0 15094
7642 0 15095
10706 0 15096
252 0 15096
1363 0 15096
11358 0 15096
11108 0 15097
714 0 15097
110 0 15097
8302 0 15098
3467 0 15098
2889 0 15098
11432 0 15099
3916 0 15099
12750 0 15099
5071 0 15100
14388 0 15100
10167 0 15100
6090 0 15101
9746 0 15101
10504 0 15101
14758 0 15102
9406 0 15102
1826 0 15102
4377 0 15103
13970 0 15104
11079 0 15104
13692 0 15104
3671 0 15105
13414 0 15105
4947 0 15106
4826 0 15107
4526 0 15107
13648 0 15108
8259 0 15108
1766 0 15108
