0
11696 0 15000
14560 0 15001
382 0 15001
4889 0 15003
5462 0 15003
2566 0 15004
1079 0 15004
11445 0 15004
8147 0 15005
5803 0 15005
12048 0 15005
7492 0 15006
6381 0 15006
7460 0 15006
12165 0 15007
6774 0 15007
1531 0 15008
8031 0 15008
4659 0 15009
13141 0 15009
14588 0 15009
12562 0 15010
3789 0 15011
1539 0 15011
11852 0 15011
13540 0 15011
4880 0 15012
9127 0 15012
12840 0 15012
8103 0 15013
1799 0 15013
14676 0 15014
12624 0 15014
10464 0 15014
9165 0 15015
10653 0 15015
6430 0 15016
9612 0 15017
3645 0 15018
3811 0 15019
6084 0 15019
8131 0 15019
3037 0 15020
11512 0 15020
10002 0 15020
8613 0 15021
12530 0 15021
8436 0 15022
4978 0 15022
8344 0 15022
9254 0 15023
14635 0 15023
8674 0 15023
7518 0 15023
6147 0 15024
7374 0 15024
379 0 15024
4187 0 15024
12979 0 15025
14413 0 15025
13220 0 15026
4208 0 15026
10054 0 15027
3702 0 15027
13210 0 15027
13985 0 15028
2281 0 15028
1519 0 15028
13094 0 15029
3859 0 15029
936 0 15030
5976 0 15030
9073 0 15031
8394 0 15032
998 0 15032
832 0 15033
14942 0 15033
12889 0 15033
319 0 15033
4384 0 15034
6307 0 15034
6873 0 15034
10250 0 15035
3352 0 15035
3153 0 15035
13561 0 15035
5957 0 15036
477 0 15037
2242 0 15037
7829 0 15037
11156 0 15038
4893 0 15039
6285 0 15039
751 0 15040
11123 0 15040
10420 0 15041
1578 0 15041
2759 0 15041
3053 0 15042
11539 0 15042
13169 0 15043
13350 0 15044
340 0 15044
13867 0 15044
10054 0 15044
13042 0 15045
3141 0 15045
5853 0 15045
8152 0 15046
1456 0 15046
10267 0 15046
4329 0 15046
6022 0 15047
7857 0 15047
11226 0 15047
3550 0 15048
9271 0 15048
6665 0 15049
7205 0 15049
4775 0 15049
11954 0 15049
2869 0 15049
434 0 15050
10257 0 15051
8413 0 15051
10569 0 15051
724 0 15051
13357 0 15051
8542 0 15052
10600 0 15052
11798 0 15052
13556 0 15053
7836 0 15053
4999 0 15054
11930 0 15054
14271 0 15054
13379 0 15055
1337 0 15055
1297 0 15055
137 0 15056
132 0 15056
1008 0 15056
5563 0 15057
12410 0 15057
9702 0 15058
1623 0 15058
5193 0 15058
7156 0 15059
14922 0 15059
14491 0 15059
7894 0 15059
6996 0 15060
8179 0 15060
3412 0 15060
7070 0 15060
13394 0 15061
1158 0 15061
4235 0 15061
1983 0 15062
11461 0 15062
10486 0 15062
537 0 15062
11771 0 15063
8796 0 15063
5518 0 15064
6495 0 15064
5729 0 15064
9625 0 15064
11696 0 15065
13044 0 15065
9375 0 15065
12963 0 15066
13083 0 15066
7667 0 15067
135 0 15068
33 0 15068
8847 0 15068
5945 0 15069
9252 0 15069
1374 0 15069
13030 0 15069
59 0 15070
11853 0 15070
10573 0 15070
12973 0 15070
6905 0 15071
10114 0 15071
6103 0 15072
227 0 15073
12550 0 15074
144 0 15074
13320 0 15074
380 0 15074
2012 0 15075
6080 0 15076
9957 0 15076
10455 0 15077
6407 0 15077
4600 0 15078
5067 0 15078
13080 0 15078
6967 0 15079
6455 0 15079
9827 0 15080
5267 0 15080
9397 0 15080
6181 0 15080
11188 0 15081
3126 0 15081
8581 0 15082
9073 0 15082
9959 0 15082
14962 0 15082
9362 0 15083
4727 0 15083
7894 0 15084
4195 0 15085
8086 0 15085
5813 0 15086
13349 0 15086
4523 0 15086
1315 0 15086
12999 0 15087
3586 0 15087
12465 0 15088
8563 0 15088
10398 0 15089
14197 0 15089
2361 0 15089
9429 0 15089
9661 0 15090
11554 0 15090
5417 0 15090
11865 0 15091
2782 0 15091
9044 0 15091
12142 0 15092
5388 0 15092
12642 0 15093
5504 0 15093
3987 0 15094
5450 0 15094
5244 0 15094
4533 0 15095
11659 0 15096
4108 0 15096
7584 0 15096
212 0 15097
11148 0 15098
4261 0 15098
122 0 15098
1961 0 15098
9459 0 15099
13391 0 15099
9256 0 15100
7003 0 15100
8644 0 15100
866 0 15101
10025 0 15101
5315 0 15102
399 0 15102
14821 0 15102
7222 0 15103
13512 0 15103
11531 0 15103
6967 0 15103
9905 0 15104
12194 0 15104
2585 0 15105
7704 0 15105
5227 0 15106
7206 0 15106
4235 0 15106
13564 0 15106
3456 0 15107
1643 0 15107
7578 0 15107
6084 0 15107
11758 0 15108
8197 0 15108
14493 0 15108
1223 0 15109
1747 0 15109
6676 0 15110
13271 0 15110
5584 0 15110
2239 0 15111
826 0 15111
2070 0 15112
8311 0 15112
5302 0 15113
1297 0 15113
6380 0 15114
14935 0 15115
14516 0 15115
9334 0 15116
11633 0 15116
10250 0 15117
288 0 15117
1158 0 15117
9023 0 15119
3225 0 15119
13876 0 15119
9519 0 15119
11668 0 15119
6880 0 15120
212 0 15121
4298 0 15121
11707 0 15121
5906 0 15122
12229 0 15123
6182 0 15123
11727 0 15123
6768 0 15123
3176 0 15124
4235 0 15124
6250 0 15124
12030 0 15125
2306 0 15125
1203 0 15126
11791 0 15126
12184 0 15127
14335 0 15127
11562 0 15127
8039 0 15128
5954 0 15130
6995 0 15131
4537 0 15131
9113 0 15131
14246 0 15132
7641 0 15132
12487 0 15132
2814 0 15133
10680 0 15133
9827 0 15133
2306 0 15133
11811 0 15134
8444 0 15134
7306 0 15135
6011 0 15135
766 0 15135
8891 0 15136
10309 0 15136
1461 0 15137
13378 0 15137
2959 0 15138
6124 0 15138
2454 0 15139
298 0 15139
652 0 15139
1103 0 15139
5450 0 15140
267 0 15140
14240 0 15140
914 0 15141
11047 0 15141
7992 0 15142
8093 0 15142
10466 0 15142
14146 0 15142
5094 0 15143
9727 0 15143
14954 0 15143
11360 0 15144
2113 0 15144
945 0 15144
13485 0 15144
4124 0 15145
7264 0 15145
13982 0 15145
10399 0 15145
6381 0 15146
4520 0 15146
2031 0 15146
11216 0 15147
6180 0 15147
2394 0 15147
12274 0 15148
8783 0 15148
12380 0 15148
7154 0 15149
618 0 15149
8054 0 15149
14619 0 15150
12532 0 15150
4487 0 15150
11388 0 15150
11234 0 15151
8012 0 15152
7004 0 15152
700 0 15152
4108 0 15152
6811 0 15152
14061 0 15153
3307 0 15153
12887 0 15154
8245 0 15154
11066 0 15154
8326 0 15156
4891 0 15156
4810 0 15157
13668 0 15158
9159 0 15158
7796 0 15158
2744 0 15158
1755 0 15159
6380 0 15159
6676 0 15160
13789 0 15160
3607 0 15161
11361 0 15162
6951 0 15163
9666 0 15163
9198 0 15163
7961 0 15164
5402 0 15165
12605 0 15165
8780 0 15165
935 0 15166
12263 0 15166
326 0 15166
1800 0 15167
5852 0 15167
312 0 15167
10638 0 15168
8546 0 15168
1429 0 15168
4844 0 15169
6636 0 15169
8536 0 15169
10365 0 15170
2810 0 15170
7910 0 15170
8577 0 15171
644 0 15171
4504 0 15171
6681 0 15172
14711 0 15172
3254 0 15173
2245 0 15173
5060 0 15173
14457 0 15174
11510 0 15174
6532 0 15174
14348 0 15174
1217 0 15175
14652 0 15175
6047 0 15176
14120 0 15177
14167 0 15177
12457 0 15177
1268 0 15177
8231 0 15179
3129 0 15179
14700 0 15179
8344 0 15180
14872 0 15181
9726 0 15181
14301 0 15181
6971 0 15181
11461 0 15182
644 0 15182
981 0 15183
3368 0 15183
3600 0 15184
10612 0 15184
9129 0 15185
13502 0 15185
1689 0 15186
6494 0 15186
5439 0 15187
10632 0 15187
6132 0 15187
9334 0 15187
8968 0 15187
14393 0 15188
12855 0 15188
624 0 15189
13150 0 15189
9639 0 15191
11206 0 15192
4270 0 15192
4018 0 15193
9794 0 15193
10760 0 15193
11771 0 15193
7669 0 15194
1297 0 15194
10486 0 15194
7811 0 15194
7518 0 15195
9401 0 15195
618 0 15195
11081 0 15196
6430 0 15196
13924 0 15196
7838 0 15197
1462 0 15197
8687 0 15197
11775 0 15198
6929 0 15198
13123 0 15198
7749 0 15199
5436 0 15199
13084 0 15199
12423 0 15200
10267 0 15200
12759 0 15201
11852 0 15201
3701 0 15201
14571 0 15202
13040 0 15202
9132 0 15202
6504 0 15203
11669 0 15204
14209 0 15204
722 0 15204
12906 0 15205
9959 0 15205
8378 0 15206
5274 0 15207
12844 0 15207
5827 0 15208
3677 0 15208
14494 0 15209
13893 0 15209
14942 0 15209
6915 0 15210
263 0 15210
1529 0 15210
13471 0 15210
4896 0 15211
13551 0 15211
4810 0 15211
319 0 15211
14353 0 15212
4474 0 15212
12254 0 15212
3995 0 15213
1338 0 15213
11811 0 15214
4666 0 15214
10362 0 15214
5370 0 15215
1231 0 15215
5845 0 15216
4761 0 15216
13885 0 15217
9959 0 15217
13036 0 15218
921 0 15219
8271 0 15219
12532 0 15220
10842 0 15220
1297 0 15221
6 0 15221
13378 0 15221
13880 0 15222
10250 0 15222
9308 0 15223
9132 0 15223
14923 0 15223
11696 0 15224
1756 0 15224
5236 0 15224
981 0 15224
11389 0 15225
6877 0 15225
11581 0 15225
2796 0 15226
8933 0 15227
13855 0 15227
12346 0 15227
11512 0 15228
5252 0 15228
8299 0 15229
10955 0 15229
9752 0 15230
3986 0 15230
14556 0 15231
2331 0 15232
9004 0 15232
9702 0 15232
10234 0 15232
4502 0 15233
9891 0 15233
8910 0 15233
12487 0 15235
8732 0 15235
3690 0 15236
14544 0 15236
4608 0 15236
2824 0 15237
10145 0 15237
33 0 15237
7983 0 15238
8503 0 15239
9556 0 15239
3682 0 15240
3520 0 15240
1624 0 15240
6181 0 15241
4046 0 15241
11796 0 15241
10574 0 15242
2796 0 15242
6273 0 15242
13355 0 15243
12092 0 15243
1414 0 15243
10696 0 15244
4551 0 15244
12508 0 15245
3833 0 15245
3368 0 15246
3939 0 15246
578 0 15246
9691 0 15248
3498 0 15248
1541 0 15248
2802 0 15249
14930 0 15249
4844 0 15250
12894 0 15250
652 0 15251
5417 0 15251
6407 0 15251
13607 0 15251
946 0 15252
4452 0 15252
7306 0 15253
1703 0 15253
305 0 15253
11758 0 15254
2664 0 15254
13676 0 15254
828 0 15255
14124 0 15255
14641 0 15255
14715 0 15256
10998 0 15256
1699 0 15256
3659 0 15257
4882 0 15257
9150 0 15258
13876 0 15258
6273 0 15259
5385 0 15259
80 0 15259
6293 0 15260
14039 0 15260
10128 0 15260
3764 0 15261
11778 0 15261
7694 0 15261
3216 0 15262
9127 0 15262
11197 0 15262
5894 0 15263
