0
0 0 16734
1 0 22178
2 0 18830
3 0 17329
4 0 20795
5 0 15032
6 0 19748
7 0 21819
8 0 18329
9 0 19420
10 0 23016
10 0 17762
11 0 16183
12 0 23218
13 0 16926
13 0 18336
13 0 15739
13 0 18820
13 0 19179
14 0 18423
15 0 19356
16 0 20568
17 0 23249
18 0 20334
18 0 15022
19 0 22424
20 0 16155
20 0 20141
20 0 23583
20 0 23152
20 0 20715
20 0 15163
20 0 17866
21 0 15988
22 0 17551
23 0 19379
23 0 19736
23 0 16518
24 0 20708
25 0 17252
26 0 21210
27 0 21024
28 0 18878
29 0 20953
30 0 18822
31 0 18889
32 0 15606
33 0 16278
33 0 23685
33 0 20291
34 0 17837
34 0 21801
35 0 21691
35 0 16166
36 0 21849
37 0 19585
38 0 23106
39 0 22270
40 0 17377
41 0 21405
41 0 18857
42 0 15630
43 0 21295
44 0 16154
45 0 15550
46 0 20544
47 0 17342
48 0 19954
49 0 18029
50 0 17374
51 0 19513
52 0 20043
53 0 18998
54 0 16204
55 0 15056
55 0 22332
56 0 17248
56 0 16287
56 0 23939
57 0 21937
57 0 19774
57 0 21767
58 0 21640
59 0 22164
60 0 17605
61 0 21096
62 0 19755
63 0 17294
64 0 21217
65 0 19200
66 0 21721
67 0 19974
68 0 23019
69 0 16439
70 0 22375
71 0 17617
72 0 21283
73 0 19434
74 0 20228
75 0 23537
76 0 20213
77 0 18766
78 0 22151
79 0 19667
80 0 22832
81 0 16221
82 0 15731
83 0 17249
83 0 17136
84 0 16492
85 0 23941
86 0 18125
86 0 21378
86 0 22739
87 0 23207
88 0 23425
89 0 23101
90 0 19594
91 0 17112
92 0 21463
92 0 18463
93 0 22179
93 0 19258
94 0 17895
95 0 17237
96 0 20607
97 0 17272
98 0 20904
99 0 20923
100 0 23092
100 0 22412
101 0 15721
102 0 22793
103 0 15149
104 0 22021
105 0 17676
106 0 21557
107 0 19791
108 0 20676
109 0 22487
109 0 16664
110 0 15602
111 0 17462
112 0 22294
113 0 18590
114 0 16584
115 0 21292
116 0 23395
117 0 17411
117 0 22234
118 0 16803
118 0 17034
119 0 19916
119 0 18849
119 0 17882
120 0 19572
121 0 19919
122 0 18731
123 0 21328
124 0 16464
125 0 19331
126 0 20077
127 0 16162
128 0 20628
129 0 15214
130 0 22020
131 0 17995
132 0 17647
133 0 16165
133 0 16301
133 0 17551
133 0 18388
133 0 22807
133 0 15794
133 0 15380
133 0 20022
133 0 17496
133 0 21194
133 0 21124
133 0 16197
133 0 19496
133 0 17484
133 0 19695
133 0 19025
133 0 18082
133 0 23994
133 0 16167
133 0 16349
133 0 17771
133 0 17522
133 0 18684
133 0 20456
133 0 22278
134 0 15191
135 0 16957
136 0 21514
137 0 18025
137 0 23842
138 0 20509
139 0 19232
140 0 18928
141 0 22856
142 0 20557
142 0 18256
142 0 23881
142 0 21513
142 0 15850
142 0 15491
143 0 15677
144 0 22595
145 0 23769
146 0 17471
147 0 18369
147 0 17294
148 0 18145
149 0 16545
150 0 17497
151 0 22298
151 0 18097
152 0 19955
153 0 17532
154 0 20347
155 0 16321
156 0 22320
157 0 19903
158 0 21769
159 0 16547
160 0 17113
161 0 17742
162 0 18462
163 0 21141
163 0 15274
164 0 23625
165 0 20602
166 0 17605
166 0 23941
167 0 15627
168 0 23591
169 0 19995
170 0 15406
171 0 21278
172 0 20543
173 0 23007
174 0 20014
175 0 17968
176 0 21435
176 0 19252
177 0 18635
178 0 23561
179 0 19108
180 0 15835
181 0 15399
181 0 20047
182 0 22248
183 0 20667
184 0 18838
185 0 21888
186 0 20091
187 0 18069
188 0 17001
189 0 23526
189 0 18761
190 0 20953
191 0 21445
192 0 20103
193 0 16391
194 0 15310
195 0 22793
196 0 19497
197 0 19045
198 0 21440
199 0 16210
200 0 18616
201 0 15989
202 0 21499
203 0 15067
